dataset_name,run_name,model_name,model_type,max_seq_length,finetuning_method,optim,learning_rate,lr_scheduler_type,warmup_steps,warmup_ratio,per_device_train_batch_size,per_device_eval_batch_size,gradient_accumulation_steps,eval_accumulation_steps,num_train_epochs,evaluation_strategy,eval_steps,metric_for_best_model,torch_dtype,gpu,gpu_count,max_gpu_0_mem_percent,max_gpu_0_mem_gb,max_gpu_1_mem_percent,max_gpu_1_mem_gb,distributed_training_method,weight_decay,max_grad_norm,lora_rank,lora_alpha,lora_target_modules,train/loss,eval/loss,test/loss,eval/accuracy,test/accuracy,eval/f1_macro,test/f1_macro,train_runtime,eval/runtime,test/runtime,_runtime
ledgar,google_t5/t5_base_ledgar,unknown,t5,512,Full,adamw_torch,5e-04,linear,0,0,16,16,1,100.0,3,steps,100,loss,,NVIDIA RTX A6000,2,86.55,41.53466796875,86.26,41.39520263671875,ddp,0.0,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.2771,0.4829846620559693,0.4868355095386505,0.8743,0.8768,0.8025457126552276,0.8130540075006891,13415.2238,129.3487,129.4301,13675.2273311615
ledgar,google/flan_t5_base_ledgar,unknown,t5,512,Full,adamw_torch,5e-04,linear,0,0,16,16,1,100.0,3,steps,100,loss,,NVIDIA RTX A6000,2,88.89,42.65615234375,85.59,41.07489013671875,ddp,0.0,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.3103,0.4868987798690796,0.5066389441490173,0.8769,0.876,0.8084157619316119,0.8075593975069613,14782.799,143.2016,143.1507,15070.144275426865
twitter,microsoft/phi_2_twitter,unknown,phi,512,Full,adamw_torch,5e-06,linear,0,0,32,32,1,50.0,3,steps,50,loss,float16,NVIDIA RTX A6000,2,88.33,42.38818359375,88.02,42.24090576171875,deepspeed_stage1,0.1,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.4213,0.5211396813392639,0.49752986431121826,0.7647058823529411,0.7647058823529411,0.7101565101565102,0.7084270251031133,2673.8856,19.8372,20.1673,2721.0948560237885
ledgar,Qwen/Qwen1.5_1.8B_ledgar,unknown,qwen2,512,Full,adamw_torch,5e-06,linear,0,0,32,32,1,100.0,3,steps,100,loss,bfloat16,NVIDIA RTX A6000,2,57.99,27.82763671875,52.87,25.37371826171875,deepspeed_stage1,0.1,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.0306,0.47503358125686646,0.5010109543800354,0.8757,0.877,0.8036234676975345,0.8169127959025687,11682.6506,96.4086,97.3866,11883.377089262009
ledgar,microsoft/phi_2_ledgar,unknown,phi,512,Full,adamw_torch,5e-06,linear,0,0,32,32,1,100.0,3,steps,100,loss,float16,NVIDIA RTX A6000,2,88.16,42.30615234375,87.86,42.16082763671875,deepspeed_stage1,0.1,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.5611,0.5819718837738037,0.5791875123977661,0.8307,0.8395,0.7317007467710462,0.748794383156645,21623.3526,191.0077,190.9041,22013.851710557938
ledgar,google/gemma_2b_ledgar,unknown,gemma,512,Full,adamw_torch,5e-06,linear,0,0,32,32,1,100.0,3,steps,100,loss,bfloat16,NVIDIA RTX A6000,2,90.71,43.52880859375,82.28,39.48309326171875,deepspeed_stage1,0.1,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.0401,0.4497546851634979,0.4736960828304291,0.8786,0.8798,0.8126322092428587,0.8168310235881319,15386.1864,134.0425,134.6305,15668.616064786913
patent,Qwen/Qwen1.5_1.8B_patent,unknown,qwen2,512,Full,adamw_torch,5e-06,linear,0,0,32,32,1,50.0,3,steps,50,loss,bfloat16,NVIDIA RTX A6000,2,57.99,27.82763671875,52.87,25.37371826171875,deepspeed_stage1,0.1,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.2062,0.8939874768257141,0.9072187542915344,0.6838,0.6834,0.6484256303146134,0.6411367137519091,5125.6646,47.6235,48.9311,5228.392203330994
patent,microsoft/phi_2_patent,unknown,phi,512,Full,adamw_torch,5e-06,linear,0,0,32,32,1,50.0,3,steps,50,loss,float16,NVIDIA RTX A6000,2,88.33,42.39013671875,88.03,42.24285888671875,deepspeed_stage1,0.1,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.808,0.8465625047683716,0.8737687468528748,0.7112,0.6936,0.6643575565992834,0.6410664169210494,9482.7673,95.0757,96.5206,9681.655903339386
patent,google/gemma_2b_patent,unknown,gemma,512,Full,adamw_torch,5e-06,linear,0,0,16,16,1,50.0,3,steps,50,loss,bfloat16,NVIDIA RTX A6000,2,98.84,47.43115234375,98.55,47.29168701171875,deepspeed_stage1,0.1,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.0679,0.8182812333106995,0.8556030988693237,0.7152,0.7054,0.6694738031996665,0.6593685817756872,9363.0219,67.7767,69.2662,9512.390090703964
ledgar,google_t5/t5_small_ledgar,unknown,t5,512,Full,adamw_torch,5e-04,linear,0,0,32,32,1,100.0,3,steps,100,loss,,NVIDIA RTX A6000,2,58.63,28.134765625,56.81,27.26409912109375,ddp,0.0,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.4438,0.5151918530464172,0.5259736180305481,0.8595,0.8571,0.7782739587995522,0.7792407368082297,2845.8931,40.8308,40.961,2927.588386774063
ledgar,google/flan_t5_small_ledgar,unknown,t5,512,Full,adamw_torch,5e-04,linear,0,0,32,32,1,100.0,3,steps,100,loss,,NVIDIA RTX A6000,2,69.93,33.560546875,70.18,33.67816162109375,ddp,0.0,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.4271,0.5128734111785889,0.5236550569534302,0.8584,0.8605,0.7792702063288064,0.7817607567167267,3228.4174,45.041,44.9741,3318.2942700386047
ledgar,distilbert/distilroberta_base_ledgar,unknown,roberta,512,Full,adamw_torch,2e-05,linear,0,0,32,32,1,100.0,3,steps,100,loss,,NVIDIA RTX A6000,2,27.02,12.96875,27.27,13.08636474609375,ddp,0.0,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.6324,0.6491903066635132,0.6592300534248352,0.8315,0.8328,0.701672487878602,0.6924518157971937,1706.1243,20.9773,20.9646,1748.0831265449524
ledgar,FacebookAI/roberta_base_ledgar,unknown,roberta,512,Full,adamw_torch,2e-05,linear,0,0,32,32,1,100.0,3,steps,100,loss,,NVIDIA RTX A6000,2,48.55,23.296875,48.79,23.41448974609375,ddp,0.0,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.5495,0.5945026874542236,0.608473002910614,0.8453,0.8466,0.7391787821862769,0.7313572079408452,3281.5845,40.1416,40.5608,3362.8269193172455
ledgar,distilbert/distilbert_base_uncased_ledgar,unknown,distilbert,512,Full,adamw_torch,2e-05,linear,0,0,32,32,1,100.0,3,steps,100,loss,,NVIDIA RTX A6000,2,25.65,12.30859375,25.89,12.42620849609375,ddp,0.0,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.5978,0.6269329190254211,0.6430135369300842,0.837,0.8332,0.7202475478211384,0.7033729215833873,1712.3914,21.3872,21.4488,1755.0912981033323
ledgar,google_bert/bert_base_uncased_ledgar,unknown,bert,512,Full,adamw_torch,2e-05,linear,0,0,32,32,1,100.0,3,steps,100,loss,,NVIDIA RTX A6000,2,47.24,22.671875,47.49,22.78948974609375,ddp,0.0,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.5955,0.6614586114883423,0.6692896485328674,0.8353,0.8378,0.7117944815317386,0.7024164410727061,3306.6338,41.47,41.8393,3390.082126379013
patent,google_t5/t5_base_patent,unknown,t5,512,Full,adamw_torch,5e-04,linear,0,0,16,16,1,50.0,3,steps,50,loss,,NVIDIA RTX A6000,2,70.76,33.955078125,71.0,34.07269287109375,ddp,0.0,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.4464,0.8944036960601807,0.9332355260849,0.6942,0.682,0.6349590158449343,0.6325120024131722,5602.6628,64.3827,64.4076,5732.739298582077
patent,google_t5/t5_small_patent,unknown,t5,512,Full,adamw_torch,5e-04,linear,0,0,16,16,1,50.0,3,steps,50,loss,,NVIDIA RTX A6000,2,25.96,12.45703125,27.55,13.221260579423978,ddp,0.0,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.7388,0.9757224321365356,1.0082759857177734,0.6634,0.6504,0.5941734342106668,0.5883970063434972,1792.8069,21.878,21.8325,1836.5105872154236
patent,google/flan_t5_small_patent,unknown,t5,512,Full,adamw_torch,5e-04,linear,0,0,16,16,1,50.0,3,steps,50,loss,,NVIDIA RTX A6000,2,30.38,14.578125,31.11,14.92920328776352,ddp,0.0,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.6397,0.957366108894348,0.9782820343971252,0.6724,0.6646,0.6154434731041788,0.6102797801502027,1999.4425,23.8807,23.9373,2047.2641537189484
patent,google/flan_t5_base_patent,unknown,t5,512,Full,adamw_torch,5e-04,linear,0,0,16,16,1,50.0,3,steps,50,loss,,NVIDIA RTX A6000,2,82.48,39.58203125,82.73,39.69964599609375,ddp,0.0,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.5812,0.9018629193305968,0.9331982135772704,0.6916,0.6772,0.6290449695596219,0.6330195555468641,6182.359,71.2019,71.1875,6321.895307064056
patent,distilbert/distilroberta_base_patent,unknown,roberta,512,Full,adamw_torch,2e-05,linear,0,0,32,32,1,,3,steps,50,loss,,NVIDIA RTX A6000,2,27.02,12.96875,27.27,13.08636474609375,ddp,0.0,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.915,0.9956868290901184,1.0177825689315796,0.6616,0.6518,0.5815537584565988,0.5828687790684467,726.7624,10.5217,10.5613,747.8700256347656
patent,FacebookAI/roberta_base_patent,unknown,roberta,512,Full,adamw_torch,2e-05,linear,0,0,32,32,1,,3,steps,50,loss,,NVIDIA RTX A6000,2,48.55,23.296875,48.79,23.41448974609375,ddp,0.0,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.8086,0.9331501722335817,0.9728918075561525,0.6838,0.6668,0.6190865564549846,0.6112411237512169,1383.9221,20.1401,20.2463,1424.6222314834597
patent,distilbert/distilbert_base_uncased_patent,unknown,distilbert,512,Full,adamw_torch,2e-05,linear,0,0,32,32,1,,3,steps,50,loss,,NVIDIA RTX A6000,2,25.65,12.30859375,25.89,12.42620849609375,ddp,0.0,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.8828,0.9749107360839844,0.999662697315216,0.6672,0.657,0.5820284223717345,0.5787217086208748,725.369,10.7661,10.776,746.8513951301575
patent,google_bert/bert_base_uncased_patent,unknown,bert,512,Full,adamw_torch,2e-05,linear,0,0,32,32,1,,3,steps,50,loss,,NVIDIA RTX A6000,2,47.24,22.671875,47.49,22.78948974609375,ddp,0.0,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.8058,0.9443193078041076,0.9721689224243164,0.6794,0.6686,0.6133179705606269,0.6002365969194144,1389.1135,20.8907,20.9116,1431.242705821991
twitter,Qwen/Qwen1.5_1.8B_twitter,unknown,qwen2,512,Full,adamw_torch,5e-06,linear,0,0,16,16,1,50.0,3,steps,50,loss,bfloat16,NVIDIA RTX A6000,2,88.27,42.357421875,86.65,41.58245849609375,deepspeed_stage1,0.1,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.1676,0.5041934847831726,0.5095933079719543,0.7757352941176471,0.7665441176470589,0.7406851712928233,0.729633905335864,1693.198,10.3652,10.4356,1720.2169194221497
twitter,google/gemma_2b_twitter,unknown,gemma,512,Full,adamw_torch,5e-06,linear,0,0,16,16,1,50.0,3,steps,50,loss,bfloat16,NVIDIA RTX A6000,2,98.85,47.4375,99.1,47.55511474609375,deepspeed_stage1,0.1,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.1545,0.4874913692474365,0.4850212633609772,0.7693014705882353,0.7748161764705882,0.7272978735089848,0.7324379802359837,2385.9697,14.3525,14.5339,2427.637818336487
amazon,Qwen/Qwen1.5_1.8B_amazon,unknown,qwen2,512,Full,adamw_torch,5e-06,linear,0,0,16,16,1,50.0,1,steps,50,loss,bfloat16,NVIDIA RTX A6000,2,88.27,42.359375,86.66,41.58441162109375,deepspeed_stage1,0.1,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.5004,0.471773624420166,0.46111634373664856,0.8583662714097496,0.8735177865612648,0.8384625333629323,0.8474033240108397,814.4088,14.749,15.1592,847.6981098651886
amazon,google/gemma_2b_amazon,unknown,gemma,512,Full,adamw_torch,5e-06,linear,0,0,16,16,1,50.0,1,steps,50,loss,bfloat16,NVIDIA RTX A6000,2,98.85,47.4375,99.1,47.55511474609375,deepspeed_stage1,0.1,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.4362,0.3989315629005432,0.39595040678977966,0.878129117259552,0.8932806324110671,0.8595515280474726,0.8657113284974275,1154.615,20.3801,20.7224,1204.474769115448
amazon,google_t5/t5_base_amazon,unknown,t5,512,Full,adamw_torch,5e-04,linear,0,0,16,16,1,,3,steps,50,loss,,NVIDIA RTX A6000,2,98.33,47.185546875,98.57,47.30316162109375,ddp,0.0,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.1534,0.5200852155685425,0.5330374836921692,0.841897233201581,0.857707509881423,0.8083836014449844,0.8303941881459224,1701.3817,18.8531,18.912,1740.0263619422913
amazon,google_t5/t5_small_amazon,unknown,t5,512,Full,adamw_torch,5e-04,linear,0,0,16,16,1,,3,steps,50,loss,,NVIDIA RTX A6000,2,26.88,12.898307291669772,28.47,13.66253662109375,ddp,0.0,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.4793,0.6916388273239136,0.6552891731262207,0.7760210803689065,0.8102766798418972,0.7268854780816633,0.7514244743425461,522.499,6.171,6.1686,534.932147026062
amazon,google/flan_t5_base_amazon,unknown,t5,512,Full,adamw_torch,5e-04,linear,0,0,16,16,1,,3,steps,50,loss,,NVIDIA RTX A6000,2,82.48,39.58203125,82.73,39.69964599609375,ddp,0.0,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.2023,0.5277819633483887,0.5316387414932251,0.8563899868247694,0.8656126482213439,0.838832923178494,0.8438453808803612,1881.3842,20.8772,21.0767,1924.621999502182
amazon,google/flan_t5_small_amazon,unknown,t5,512,Full,adamw_torch,5e-04,linear,0,0,16,16,1,,3,steps,50,loss,,NVIDIA RTX A6000,2,33.47,16.0625,33.72,16.18011474609375,ddp,0.0,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.3285,0.6064539551734924,0.5984910726547241,0.8188405797101449,0.8412384716732543,0.8017287858249581,0.8142809159045848,591.785,6.7617,6.8042,605.387948513031
amazon,distilbert/distilroberta_base_amazon,unknown,roberta,512,Full,adamw_torch,2e-05,linear,0,0,32,32,1,,3,steps,50,loss,,NVIDIA RTX A6000,2,27.02,12.96875,27.27,13.08636474609375,ddp,0.0,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.7963,0.7473313212394714,0.7187392115592957,0.7964426877470355,0.8096179183135704,0.7307715233648604,0.7448436818365364,272.1956,3.2402,3.2453,278.71861243247986
amazon,FacebookAI/roberta_base_amazon,unknown,roberta,512,Full,adamw_torch,2e-05,linear,0,0,32,32,1,,3,steps,50,loss,,NVIDIA RTX A6000,2,48.55,23.296875,48.79,23.41448974609375,ddp,0.0,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.6057,0.6533666849136353,0.6160555481910706,0.8168642951251647,0.8445322793148881,0.7580358592296027,0.7842149767614086,517.8127,6.1641,6.1735,530.4582488536835
amazon,distilbert/distilbert_base_uncased_amazon,unknown,distilbert,512,Full,adamw_torch,2e-05,linear,0,0,32,32,1,,3,steps,50,loss,,NVIDIA RTX A6000,2,25.65,12.30859375,25.89,12.42620849609375,ddp,0.0,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.8737,0.8752126693725586,0.7992594838142395,0.769433465085639,0.8023715415019763,0.7057370823122107,0.7304683475110718,270.4938,3.3135,3.3113,277.0393190383911
amazon,google_bert/bert_base_uncased_amazon,unknown,bert,512,Full,adamw_torch,2e-05,linear,0,0,32,32,1,,3,steps,50,loss,,NVIDIA RTX A6000,2,47.24,22.671875,47.49,22.78948974609375,ddp,0.0,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.7155,0.7624495625495911,0.7041073441505432,0.7990777338603425,0.8234519104084321,0.737899398177117,0.7588418846767375,516.3205,6.3986,6.4031,529.3008933067322
scotus,Qwen/Qwen1.5_1.8B_scotus,unknown,qwen2,512,Full,adamw_torch,5e-06,linear,0,0,16,16,1,50.0,3,steps,50,loss,bfloat16,NVIDIA RTX A6000,2,82.88,39.7734375,86.66,41.58441162109375,deepspeed_stage1,0.1,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.2461,0.8990513682365417,1.0147544145584106,0.7235714285714285,0.7078571428571429,0.6319620653793689,0.5962640145970961,998.7801,13.1534,13.1294,1032.0737521648407
scotus,google/gemma_2b_scotus,unknown,gemma,512,Full,adamw_torch,5e-06,linear,0,0,16,16,1,50.0,3,steps,50,loss,bfloat16,NVIDIA RTX A6000,2,98.79,47.40625,99.1,47.55511474609375,deepspeed_stage1,0.1,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.0671,0.8415960073471069,0.9601116180419922,0.7392857142857143,0.7085714285714285,0.6484356973536974,0.5738296826706597,1436.8726,18.3278,18.474,1487.8416273593905
scotus,google_t5/t5_base_scotus,unknown,t5,512,Full,adamw_torch,5e-04,linear,0,0,16,16,1,,3,steps,50,loss,,NVIDIA RTX A6000,2,80.19,38.48046875,80.43,38.59808349609375,ddp,0.0,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.4925,0.9654857516288756,1.0539882183074951,0.725,0.7057142857142857,0.6405411371642029,0.6017746963542809,697.1581,17.3991,17.463,732.8578903675079
scotus,google_t5/t5_small_scotus,unknown,t5,512,Full,adamw_torch,5e-04,linear,0,0,16,16,1,,3,steps,50,loss,,NVIDIA RTX A6000,2,88.91,42.6640625,89.15,42.78167724609375,ddp,0.0,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.7131,1.0935142040252686,1.172593116760254,0.6821428571428572,0.6628571428571428,0.5265998641267748,0.4601559518274773,213.939,5.7162,5.7096,225.3614296913147
scotus,google/flan_t5_base_scotus,unknown,t5,512,Full,adamw_torch,5e-04,linear,0,0,16,16,1,,3,steps,50,loss,,NVIDIA RTX A6000,2,94.73,45.4609375,94.98,45.57855224609375,ddp,0.0,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.4878,1.0233938694000244,1.0335761308670044,0.6971428571428572,0.6935714285714286,0.569565895070049,0.5300151134910627,768.3829,19.2541,19.3666,808.2208161354065
scotus,google/flan_t5_small_scotus,unknown,t5,512,Full,adamw_torch,5e-04,linear,0,0,16,16,1,,3,steps,50,loss,,NVIDIA RTX A6000,2,94.17,45.19140625,94.42,45.30902099609375,ddp,0.0,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.6425,1.0592905282974243,1.1443482637405396,0.6778571428571428,0.6685714285714286,0.5483426146837878,0.49623339103702135,241.8148,6.292,6.3003,254.39855027198792
scotus,distilbert/distilroberta_base_scotus,unknown,roberta,512,Full,adamw_torch,2e-05,linear,0,0,32,32,1,,3,steps,50,loss,,NVIDIA RTX A6000,2,27.02,12.96875,27.27,13.08636474609375,ddp,0.0,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",1.0295,1.2042982578277588,1.2044572830200195,0.6435714285714286,0.6414285714285715,0.37232518679340426,0.35918486989144394,111.0555,3.0597,3.2502,117.38533473014832
scotus,FacebookAI/roberta_base_scotus,unknown,roberta,512,Full,adamw_torch,2e-05,linear,0,0,32,32,1,,3,steps,50,loss,,NVIDIA RTX A6000,2,48.55,23.296875,48.79,23.41448974609375,ddp,0.0,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.9064,1.1098196506500244,1.128248691558838,0.67,0.665,0.39868009231538054,0.38896690389367816,212.1126,5.8074,5.8201,224.19184827804563
scotus,distilbert/distilbert_base_uncased_scotus,unknown,distilbert,512,Full,adamw_torch,2e-05,linear,0,0,32,32,1,,3,steps,50,loss,,NVIDIA RTX A6000,2,25.65,12.30859375,25.89,12.42620849609375,ddp,0.0,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",1.176,1.3578885793685913,1.3581498861312866,0.6307142857142857,0.6257142857142857,0.35661357415406153,0.3505674565385377,110.2456,3.0652,3.2597,116.48107695579527
scotus,google_bert/bert_base_uncased_scotus,unknown,bert,512,Full,adamw_torch,2e-05,linear,0,0,32,32,1,,3,steps,50,loss,,NVIDIA RTX A6000,2,47.24,22.671875,47.49,22.78948974609375,ddp,0.0,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",1.0594,1.2889052629470823,1.2816952466964722,0.6535714285714286,0.6521428571428571,0.3904136303696188,0.37202780966454846,211.6407,5.9038,5.9093,223.77915215492249
twitter,google_t5/t5_base_twitter,unknown,t5,512,Full,adamw_torch,5e-04,linear,0,0,16,16,1,,3,steps,50,loss,,NVIDIA RTX A6000,2,70.92,34.033203125,71.16,34.15081787109375,ddp,0.0,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.317,0.4828238189220429,0.4992624819278717,0.7683823529411765,0.7702205882352942,0.7287234042553192,0.7238096398558935,1131.9232,13.2493,13.3097,1159.6089205741882
twitter,google_t5/t5_small_twitter,unknown,t5,512,Full,adamw_torch,5e-04,linear,0,0,16,16,1,,3,steps,50,loss,,NVIDIA RTX A6000,2,63.2,30.328125,63.44,30.44573974609375,ddp,0.0,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.3613,0.49226054549217224,0.505251944065094,0.7555147058823529,0.7564338235294118,0.7087419287313013,0.7090683061846194,346.6007,4.3143,4.367,355.36848306655884
twitter,google/flan_t5_base_twitter,unknown,t5,512,Full,adamw_torch,5e-04,linear,0,0,16,16,1,,3,steps,50,loss,,NVIDIA RTX A6000,2,85.36,40.9609375,85.6,41.07855224609375,ddp,0.0,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.2553,0.5056472420692444,0.4944296479225158,0.7509191176470589,0.7573529411764706,0.716105501438017,0.7219976771196284,1244.9964,14.7033,14.7659,1275.2933781147003
twitter,google/flan_t5_small_twitter,unknown,t5,512,Full,adamw_torch,5e-04,linear,0,0,16,16,1,,3,steps,50,loss,,NVIDIA RTX A6000,2,68.47,32.857421875,68.71,32.97503662109375,ddp,0.0,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.3237,0.49258747696876526,0.4900989532470703,0.7564338235294118,0.7711397058823529,0.7110972832202552,0.7299303472469367,391.8132,4.8148,4.8113,401.5597894191742
twitter,distilbert/distilroberta_base_twitter,unknown,roberta,512,Full,adamw_torch,2e-05,linear,0,0,32,32,1,,3,steps,50,loss,,NVIDIA RTX A6000,2,27.02,12.96875,27.27,13.08636474609375,ddp,0.0,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.3717,0.4818899631500244,0.481440156698227,0.7674632352941176,0.7784926470588235,0.7176475415301135,0.7268709343083182,186.1104,2.2863,2.2879,190.90518474578855
twitter,FacebookAI/roberta_base_twitter,unknown,roberta,512,Full,adamw_torch,2e-05,linear,0,0,32,32,1,,3,steps,50,loss,,NVIDIA RTX A6000,2,48.55,23.296875,48.79,23.41448974609375,ddp,0.0,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.345,0.4757159650325775,0.4831437468528747,0.765625,0.7720588235294118,0.7362674968511609,0.7403900922120106,352.4759,4.3335,4.3357,361.610520362854
twitter,distilbert/distilbert_base_uncased_twitter,unknown,distilbert,512,Full,adamw_torch,2e-05,linear,0,0,32,32,1,,3,steps,50,loss,,NVIDIA RTX A6000,2,25.65,12.30859375,25.89,12.42620849609375,ddp,0.0,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.3556,0.4840017259120941,0.47599148750305176,0.7647058823529411,0.7830882352941176,0.7140310889340644,0.7338419437764325,184.2825,2.3608,2.3585,189.04956007003784
twitter,google_bert/bert_base_uncased_twitter,unknown,bert,512,Full,adamw_torch,2e-05,linear,0,0,32,32,1,,3,steps,50,loss,,NVIDIA RTX A6000,2,47.24,22.671875,47.49,22.78948974609375,ddp,0.0,1,128,256,"'v_proj', 'q_proj', 'down_proj', 'k_proj', 'gate_proj', 'o_proj', 'up_proj'",0.3378,0.4839668273925781,0.4792376756668091,0.7784926470588235,0.7702205882352942,0.746026580190484,0.7405372405372406,344.858,4.5349,4.5358,354.1610596179962
